,review_date,state,ski_resort,rating,review,user_name
6019,2009-03-22,Vermont,Burke Mountain,4,"Not sure what some other reviewer(s) are talking about in regard to lack of beginner terrain.  lower mountain pod is all beginner terrain (serviced by a high speed quad!) that also has some excellent progression terrain parks thrown in for variety.  trails on this part of the mountain are about 3/4 of a mile long and there is even a beginner glade.
Please be wary of reviews of ANY New England ski  from December. December can become a feast or famine for snow conditions overnight. That said, Burke has an adequate amount of snow making to get most trails open by mid December just like any other major ski area. However, given Burke's northerly Latitude it does not have to depend on a huge snow making system to keep the mountain skiable. By late December, the natural terrain is usually open and skiable with excellent natural coverage (glades included).  natural terrain will typically stay open for the remainder of the season. Natural coverage, old New England style cruisers like East Bowl are a lot of fun (except for the run out :) .
Burke also does an excellent job with its groomed terrain. Cruisers like Dippers and Willoughby are outstanding for their snow quality, exciting rolling terrain, and great views of northern Vermont.
Don't let the extra drive time deter you (It is only an extra 40 minutes past the Ski 93 areas in NH). That extra 40 minutes is quickly made up for with very short (usually no) lift lines. Spend your time skiing, not standing in line (unless you really like standing around in line).
For expert skiers, Burke has an outstanding glade system. Long steep rolling glades like Jungle and Dixieland will have your quads screaming by the time you reach the bottom. Resorts like Jay Peak are well known for their glades but I think Burke is in the same class in this department.
Sure Burke is not a big flashy name that you can go home bragging to your friends about since they will probably reply ""where's that"". But come give it a try. All through January this year I skied on Saturdays and NEVER stood in a line and there was not a patch of ice to be found on the mt.n. re is live music in one of the two lodges every night during the weekend and on some weekdays as well. Bring the family, there is something for everyone.",bluemoon1975
6020,2009-03-22,New York,West Mountain,4,"Our family of five has traveled to a variety of skiing mountains within a 5 hour drive of our NJ Shore home.  We are primarily interested in finding mountains that are good for the entire family.  Of the many places we have been in PA, NJ and NY, West Mountain has been our favorite.   quality of the snow, natural and man made, is great.   trails are groomed well and there were only a very few ice patches.  Our youngest skiiers have taken lessons at many different mountains.   lessons they received at West were definately the best (instructors were Niki and Spencer).    bunny slope is a little bit isolated from the other trails unlike a place like Mountain Creek where high level skiiers ski through the lesson area.  

Everyone in our family found trails they liked.  and BEST of all, even on a beautiful sunny President's Day Weekend, we never waited in line for the chair lifts.  

In addition, for those who don't ski or for those who want a break from skiing, the tubing park is very fun.  But the tubing park can get very busy on weekends and waits can be long.  Go on Friday or Sunday evening.  ",bluemoon1975
6021,2009-03-22,Vermont,Saskadena Six,4,"Saskadena Six is great for family and singles alike.  It's small enough to always be able to find people and friendly enough to quickly make new ski buddies if you come alone.  Maintenance of slopes is tops and the slopes proivide variety for all preferences.   lodge, too, provides all options from inexpensive, quick food to full service in the slopeside bar all of it deliciously prepared by the Woodstock Resort staff. Everything you need for your ski day is available in the shop, plus a nice variety of momentos.  Roaring fires could be found inside and out.  Some people may prefer a larger , but for me , Saskadena Six with its great staff and affordable rates, is fabulous!",bluemoon1975
6026,2009-03-22,Colorado,Monarch Mountain,5,"I have been to Monarch a couple of times.  This is one of the more average mountains in Colorado and to be honest I was not that impressed with their lifts or their terrain.  This is not a big vert drop mountain but unlike Cooper its not so small that you can just let the kids run wild.  

 access to the expert stuff was dissappointing and some of the better intermeddiate cruisers are a little too short.  I would barely put this mountain on par with most Colorado s.  Overall the times I have visited have left me feeling Monarch was very average.",newsance
6027,2009-03-22,Colorado,Keystone,2,"Keystone is perfect. We stayed in Keystone's village so we don't know what the parking situation is. Keystone has no lift lines if you time it just right. It has terrain for all ages and skill level. If you are a beginner stay on Dercum mt.n. where there is a lot of great blue and green terrain plus the biggest terrain park in the USA the A 51 terrain  park!
If you are an advanced skier stay on the North Peak the North Peak has a few blues and lots of black diamonds. If you are an intermediate skier head to the Outback where there is lots of blue runs it also has great tree runs plus Some Hike back terrain if you want to you can also pay 5$ to get a snow cat tour.  other hike to terrain is the Windows off of Dercum mt.n.  Windows services great tree runs.  food here is good we ate at the Outpost they had good food but don't eat there on a cold day because only registered guests are aloud to sit inside.  Outpost gondola is right by the restaurant it never has lines and has great views. While I was riding it a Bald Eagle started circling my cab that was so cool! Keystone is a great mountain to go to. I liked it 4 best all time behind Breck, Big Sky, and Vail, but better then A basin and Copper. I have also skied Snowbird and I liked Keystone better.",newsance
6037,2009-03-23,New Hampshire,Attitash,5,"    This was the best skiing year at Attitash Bear Peak in several seasons. If you couple that with the military discount available this year, everything was beyond teriffic. My family and I skied all the areas and conditions were great",skiergirl27 
6040,2009-03-24,California,Palisades Tahoe,4,"I'm an intermediate skiier, which this  is great for. Mountain run is a whopping 3.2 miles, and sports some great terrain.  ski in, ski out is fantastic, and store your skis overnight even before you get to the lodge.  bars are great, and so is the shopping. If you can afford it, I highly recommend staying at the Village.

I've been there 4 separate days, and have yet to have the lift open for night skiing.  winds are high, so the upper lifts close a lot. Beginners might get annoyed that the green runs are in upper elevation, which is windier and sometimes closed. 

 staff are really nice, and when we went late last year, the place was empty and I got private lessons for the public price. I'll be back again.",LDT
6041,2009-03-24,California,Northstar California,5,"Just went last weekend, and the fresh powder was epic! This  is great for those happy with blues, with tons of tree skiing. re's plenty o' bars to make the aches go away, and the food at the lodge was better than most.  Love the ski up bar.  one issue was that there''s no parking nearby, and the shuttle took awhile at the end of the day.  terrain is very diverse, so if you like both big wide runs to stretch your legs, long narrow windy runs, views of the lake, tons o trees, and terrain parks, this place is for you. Wish it was open later!",LDT
6043,2009-02-16,Pennsylvania,Bear Creek Mountain,5,"This is a lower intermediate level ski hill that is trying to market itself as a Pocono destination .   uphill capacity here is much too large for the 86 acres they claim to have.  ir prices are similar to the much larger and better  nearby.  This would be a great place to learn if they didn't have about four times as many people on the slopes as they should.  If you are looking for a place to learn then go to Spring Mountain, and if you are looking for some good terrain then go to Blue Mountain.  I will never go back to Bear Creek and I would not recommend that anyone else go here either.  ",resa 1
6051,2009-03-26,Washington,White Pass,5, last day of Christmas vacation was the best day to ski at whitepass so far this year. Of course the fresh powder left the power out and the quad lines were halfway up the hill. Always check the website for the power outages. Whitepass is going to be so awesome when the huge expansion takes over the hogback. come to whitepass because it is the best in Washington.,alex
6054,2009-03-26,Vermont,Bolton Valley,4,"Took the family for a few days during Feb vacation.  I had read the reviews posted here   the good and the bad   and decided take a chance.  As it turned out we all had a great time.    rooms were simple but clean offered enough room.   building is a bit of a maze but that did not bother us.   two restuarants were resonably priced and the food was good,  It started snowing on the way up and continued snowing until we had to leave so we skied on fresh powder the entire time.   price was   by far   the best I had found for slopeside accomodations.  I will seriously consider returning next year.  Keep in mind that this is not a fancy  but a good place for skiers of all ages   and especially families   to go.  

One word of caution.   access road is about 4 miles and it is steep in sections.  When it snows, it can be very difficult getting up the road if you do not have 4wd or snow tires.  I was driving a mini van and barely made it up there.  Plowing is handled by the town and I wish they attended to the access road a bit earlier   and more often   the night we arrived.  


",Diane Saraceni
6055,2009-03-26,Vermont,Mt. Snow,5,Somewhat ok place for beginner. It's more of a immediate to advance level. Hard to get to when it snow. Some roads are unplow,Diane Saraceni
6057,2009-03-26,Utah,Alta,4,"Alta is skier's heaven! No snowboarders and great runs.   chair lift lines are minimal and the staff is very friendly.  All runs, especially the blues, are challenging and fun to ski.  Alta always has snow, no matter when we go and the powder is excellent!  Unfortunately, the food is not so great but it is filling and fast.  We have visited Alta four times in the past two years and we are never disappointed with the skiing.  ",mjnecaise
6058,2009-03-26,Utah,Deer Valley,4,"We are a family of 4, two adults and 2 kids, and we only have one week a year to go skiing.  Every year we have chosen Park City because it is the lowest altitude for us and our kids get really sick at higher altitudes (like in Colorado).  We found Trails End in Deer Valley, which is ski in ski out and it was the best deal we have ever found!  Not only do they get your skis delivered and have an AWESOME breakfast buffet and APRES ski buffet included in your stay, but they have big TVS in every bedroom and a hot tub on the porch.  What else can you get for ski in ski out, with no hassle.

I was also surprised at the complete concierge package that they sent last year and this year, which included FEDEX labels so we don't have to lug our heavy equipment on the plane...when we get there we will be ready to go!  We are so thankful to have found this place, and we love DEER Valley and we love Trails End.  Ask for Joel, the manager.",mjnecaise
6071,2009-03-28,Minnesota,Lutsen Mountains,3,"I celebrated President's Day this year at Lutsen Mountains.  I was amazed at how dead it was  there couldn't of been more than 150 people.  Maybe most people were thinking that the recent warm up had made winter officially over.

Well, they are wrong.  Winter is here.  and Lutsen can prove it to you.

While the Twin Cities may look like it's the 15 of October (and smell like spring, yuck!), Lutsen is still a winter wonderland.  Snow sits in the trees, covers the branches, and the slopes are still soft.  So don't give up on the season just yet.

It's true that the warm up the last few weeks took it's toll: the runs are icy again at Lutsen.  But quality grooming equipment and luck of the draw lake effect snow is keeping Lutsen at the top of the pile for conditions.  When we skied Lutsen on Monday, we expected the worst...bare spots and ice...but what we got instead was soft and loose snow.

 runs at Lutsen did get melted a bit, but not nearly as bad as Spirit just south of Lutsen, and not even remotely as bad as the Twin Cities s.  You can still ski and have your edge not hit the icy slopes underneath.  Plus, there's no bare spots.   slope conditions aren't yet soft enough for hucking, so jump with caution...there *is* still ice underneath.

You won't hear the typical ""sssssscrape"" of edges on ice at Lutsen.  Instead, you'll be getting soft groomer turns on some sugary snow.

One thing you can rest assured of with this most recent melt down: Lutsen's base is here to stay.  at 50"" or so, it's compacted down and will be sticking around for a long time to come.

 lift situation at Lutsen continues to be a problem (they are slow), but I can't complain too much about that since we skied up and got on the chair every time due to the lack of people on the hill.   new lift for ski school is still not functional (although Lutsen claimed it would be by February), but that's not a big deal either as the lift is essentially pointless.

Papa Charlie's remains the one good location for apres ski.   climate inside the bar is great  the view is also incredible  and the prices are becoming reasonable.  Beer is down to an even $5 for a plastic glass full (it was $5.15), and the food prices have remained stable ($8 for a small personal sized pizza isn't unreasonable).  at times, I just wish there was MORE selection than Papa Charlie's.  I've seen signs for the ""Moguls"" restaurant and bar, but if it's the old ""Tracks"" restaurant that is in Caribou Highlands, I want nothing to do with that dump.  Maybe one day before the end of the season I'll get adventurous and check it out.  I'll report back here when I do.

I'll be going back to Lutsen a few more times this year, you can bet on that.   conditions are going to remain great for the rest of the season, and I think spring skiing there will be phenomenal.  Now I just really wish I had bought a season pass this year...",Richard Min
6073,2009-03-29,California,Palisades Tahoe,3,"I've been to this  several times, and each time I've asked myself why I bothered to come back.  night boarding/skiing is great IF you don't mind waiting 10 30 minutes in line at the tram to even get up the mountain.  rest of the time, the place is specifically designed for skiers, not snowboarders. When it comes to trails, they tend to bottom out and if you haven't maintained a fairly fast pace of speed you'll end up having to walk until you hit steeper terrain. This is one of the first places I boarded where I saw trails that went uphill (heavenly being the other ). It might seem like an exaggeration and though its no vertical face, trails that are flat or have a slight upward grade is not a place snowboarders want to be. 

A lot of the trails are very narrow meaning if you have someone ahead of you who's a little slower than yourself getting around them can pose a challenge. Lastly, and one major pet peeve for me is getting to the bottom of this mountain is a broad statement. It is easy to get lost and unlike many other s not all trails lead to the same bottom. I've found myself at three different sides of the mountain from the same lift and had to take the shuttle back to the village several times. 

Overall, it's a average to barely just above average  that has more bark than bite. ",alvlee01
6074,2009-03-29,California,Northstar California,4,"Having boarded at several s across the country, Northstar is now one of my favorites. I admit, it's not the most easily accessible as it is somewhat off the beaten path unlike its smaller sister in the south (Sierra), but the terrain is excellent for all levels. at base camp you have a various selection of places to shop and eat from the casual $5 10 range, on upwards to typical ski  prices. 

 mountain can be very deceptive; the diamond trails would be slightly steeper than an average blue course at any other major , while the blues tend to be just above greens, and the greens, though not as steep were good for casual riding and teaching friends. 

I especially appreciated the friendly staff when riding the gondola up to mid mountain they would happily remove my board from the rack and have it waiting for me when the doors opened. 

All in all, great experience.  only negative comments I can say about the  is: 
1) parking is horrendous. If you are not willing to pay $20 for VIP parking just below the village, then you'd have to park about 1/4 mile away and have a shuttle transport you. 
2)   gets extremely crowded, especially with wayward patrons who like to congest the ""slow"" areas of the park which makes getting around them a challenge for any snow veteran. Can't complain, it happens at every .
3)  ""slow"" signs conveniently placed at the beginning/end of each trail make it so you actually do have to slow down and navigate around the signs as they are literally spread across the face of the trail with a few feet of space to traverse around them
4)  Lastly, and probably the most aggravating is the lift ticket pricing. $79 is fairly over priced which is why I stopped going to places like Heavenly and Squaw...higher prices, no improvements. However, I found a convenient loophole around this: I paid $20 for a lifetime membership at REI which entitled me to discount lift tickets with no black out dates, also throughout the season they will supply you with discount vouchers that enable you to get all day passes for only $56 which is reasonable, and they also have the multi day discounts. But, if you're like me and you plan to hit the slopes just about every other weekend...season pass is the way to go. ",alvlee01
6075,2009-03-29,California,Heavenly Mountain,3,"I just bought a season pass to heavenly without going there.... BIG mistake!  Most of the runs are short and not steep at all for the intermediated and the black diamonds are not for snowboarders but for skiers. I guess if you ski, you would like it, but not if you snowboard.  re are A LOT of cat trails and you have to scoot your way from one end of the mountain to the other. Let's just say this is not the best place to snowboard if you really like snowboarding and not the best place for beginners.  only good thing is that the lifts are fast.",alvlee01
6079,2009-03-30,Michigan,Bittersweet,3,I hadn't skied in over 20 years and the hills and conditions were perfect for starting up again and challenging enough for my teenagers!,Ryan Pringnitz
6080,2009-03-30,Michigan,Boyne Highlands,2,"Visited the Highlands March 7, 2009. Snow was well groomed, all areas open, no lines (mid week) and all staff was very friendly.  Highlands is less challenging than Nubs Nob, which is accross the street, but there are more runs to choose from. 
Good family place.",Ryan Pringnitz
6081,2009-03-31,Washington,White Pass,3,"i LOVE white pass it is so much fun you can do anything there and i reccomend it to familys 
YOU SHOULD GO THERE 
 ALEX",iwill
6082,2009-03-31,Washington,Stevens Pass,4,"This past weekend Steven's Pass was hammered with fresh snow.  All groomed runs had powder it was amazing!  Not too cold or wet the wind was a little much Saturday on Skyline but slowed down in the evening.  re wasnt a bad run from Friday evening all the way thru Sunday morning. Again, AMAZING!!!  ",iwill
6084,2009-03-31,California,Heavenly Mountain,4,"My husband & I visited Lake Tahoe over spring break for our 10 Anniversary.  It is truly ""God's Country"", which is why you will see and hear people from all over the world taking in the magnificent sights.    skiing was great, a little crusty but not too bad, if you haven't skiid in awhile, take a lesson.  re are not many beginner slopes so be advised.  

We loved the restaurants especially 19 @ the top of Harvey's, yummy and I couldn't believe how fast they were, fine dining but expensive.  If you like Italian Teps Villa Roma was excellent and very reasonable.  We also really enjoyed a French restaurant called Mirabelle.   concierge @ our hotel recommended Riva Grill, unfortunately we were not impressed.  It had great views, but less than great food.

All in all a fabulous trip!!!!  ",LDT
6086,2009-03-31,Minnesota,Giants Ridge,5,I have been too 8 different s this season. Giants Ridges website claims that they the #1 terrain park in the state and the #2 in the midwest. 7 of the 8 places i have been too have had way better terrain parks! and they all had less runs but sick parks. I love to ride rails and boxes. From the info on there website i was vary excited to go and check out there parks. Bigger ski  even bigger terrain park disapointment  ,star1201
6087,2009-03-31,Minnesota,Giants Ridge,5,My favorite mountain by far on the east coast but I live in NYC so can only make it a couple of times per year.  usually get more snow than expected and they have tree great skiing(For the east coast) Great friendly atmosphere in the bar/lodge.,star1201
6088,2009-03-31,Minnesota,Hyland Ski,1,Hyland is a good place to go with Family but not the best for the good skiers and snow boarders.,star1201
6097,2009-04-01,New York,Windham Mountain,4,Plenty of sun but it did nothing to soften the very hard surface of the runs.  Frozen granular was only at the extreme edges of the intermediat runs.  Only the beginner runs lower down were skiable.  One lift was broken down forcing me to go to the top where the ice just covered most of the surface.   groomers couldn't even dig into it to churn it up.  Should have gotten my lift $ back.  ,Gunny J
6099,2009-04-01,Michigan,Ski Brule,5,"Ski Brule rocks with your friendliness and helpfulness.  Most of all, we had such a fabulous fun time that no one wanted to go home.  I passed a notebook to everyone on the bus on the way home for comments and one person wrote, “I had TOO much fun!  How is that possible?”   I did not hear one person complain about anything.  Everything was just awesome.  ",lumaye64
6101,2009-04-02,Pennsylvania,Big Boulder,3,"Big Boulder has nice wide green trails, but a beginner snowboarder needs to learn to get off a chair lift in order to ride them. re are no carpet lifts on the greens.  carpet lift is restricted to the ski school area.

re is one great Blue trail: Bunny's Elbow, which splits into two.  It is long and fun with a lot of dips.  It would be great if there was another blue trail on the mountain.

Several years ago, Big Boulder had more greens, but they have been converted to terrain parks.   Tannenbaum blue trail is also a good place to learn for beginners, but the terrain park are not clearly marked.

Big Boulder is great a night.  No crowds at all.  Overall, I think BB is more of a terrain park mountain, being that they have 6 terrain park areas, but only 2 greens, 1 blue and 3 blacks.",Gunny J
6106,2015-01-10,Colorado,Telluride,3,"More crowds trying to get a beer at the upper village bars after skiing than waiting at the lifts...
 one bar had one bartender and no waiters, but 4 people serving nachos...  Somebody could do very with this business if they hired 2 3 wait staff.  
Mountain and Telluride restaurants were all great!  We will definitely be back ",Thomas
6109,2009-04-04,Colorado,Vail,5,Have a wonderful experience in Vail.  We will be purchasing the Epic pass next year for everyone in the family so we can do this more often.  Just put our $40 deposit down on 5 Epic passes so everyone will have one.,SkiGalveston
6110,2009-04-04,New Mexico,Ski Apache,2,"Just got back from a great couple of days of fun on the slopes.  It was the first ski experience for my two kids, they actually exceeded my expectations by skiing an intermediate run before the end of their first day !  I am driven to write this review after reading numerous negative commentary about the staff, it's total BS.  We found them friendly and helpful to many who happen to take a tumble.  I am a firm believer that if you have a smile on your face, you'll get the same in return.   only thing they couldn't do was will the Snow Gods to drop some snow !  We had a blast...we'll be back.",SkiGalveston
6112,2009-04-05,New York,Hunter Mountain,4,"You can tell you’re at Hunter, when at 08:15 am a car pulls up next to you in the parking lot and two mid twenty something males emerge as they knock off the remains a few cold ones.  I immediately took a note to give them wide berth if I spotted them anywhere on the slope.  I anticipated a frozen wash board surface based on the weeks spring like weather conditions that were quickly followed by a freeze, but was pleasantly surprised to encounter mostly groomed out surfaces with more than enough loose frozen granular on top to grab a nice edge.  As a rule, I do not ski Hunter on weekends due to the horrendous crowds, however, I still had my yet to be used (work and weather kept getting in the way of my mid week plans) Big Lift Card, and concluded it was deep enough into March to roll the dice and take a chance.   I am happy to say it paid off.   Crowds were not a problem and conditions were quite nice.    singles line at the high speed quad was 1 – 4 minutes at the worst and the other chairs had no lines.   sun was out and life was good.  Things started to soften up on the front side around 11am.  Softness did not arrive on the back side though until about 1:30 pm.  I learned this the hard way when I ventured down Clair’s about 11 am or so and met the icy surface with my body about half way down.  All things taken into account, it was a great day of skiing.  and even better, I never did encounter my parking lot buddies again.",Gunny J
6113,2009-04-05,Michigan,Nubs Nob,5,From all of the great reviews I thought that I would be getting more hill than they offer.  We were visting friends in the area so decided to have a ski day.  It wasn't a total waste of a day but not worth all of the 5 stars.,Ryan Pringnitz
6119,2009-04-07,Vermont,Smugglers' Notch,5,"I've been to Colorado, Austria, and Vermont on my big mountain list, plus a bunch of mid atlantic hills, but they don't count, and Smuggler's Notch VT by far takes the cake as the best ski weekend I've experienced so far. 60+ inches of snow in the 5 days that I was there, so much snow that the lifts were closed the last day (20+ inches in 24 hours) : Z.  We stayed halfway between Stowe and Smuggs, skiied both and Smuggs definitely wins that battle.  Much more acreage, better prices, more glades, and less people (what more could you ask for).  Only complaint I'd have is that the lifts are a little slower, no gondola or quads, but it just gives you more time to enjoy the beautiful scenery.  I recommend Smuggs to anyone no matter what world class s you've been to.",papi6022
6120,2009-04-07,Colorado,Beaver Creek,5,"Beaver Creek was incredible in all ways.  Beaver Creek had the best grooming (yes, even better than Deer Valley) too.  Beaver Creek is one of the steeper mountains in Colorado.  Beaver Creek has a great villiage similar to Vail Villiage.  In conclusion, Beaver Creek is the best.",SkiGalveston
6121,2009-04-08,Utah,Snowbird,5,I have had my best riding the days it dumps at snowbird. y get a ton of storms  coming thru that dump 2 to 5 feet of snow at a time. You need to stay at the  when it snows since the road closes often and makes for the best days when everybody from salt lake can't come up there. Snowbird has a ton of steeps. cliffs and trees  to ski.  tram to the top gives you good lines in every direction. If it gets icy in the front then go to mineral basin in the back for better snow. Snowbird also has some great backcountry runs accessible off of Gad 2 lift in scottys bowl. Little Cottonwood Canyon is the most avalanche prone area in the lower 48 so bring you avalanche gear. Its April 7 today and they have 550 inches with 2 feet more in the forecast. Where else that has dry snow has that much besides snowbird's neighbors alta and solitude. Ride Utah,isaac reule
6122,2009-04-08,Colorado,Keystone,5,"First timer to Keystone with my first time snowboarding wife.  We stayed at Keystone for 5 days straight.  I was a good boy and stayed with my wife most of the time. LOL.  She went to snowboard school and had a horrible experience the first day.   instructor left my wife on top of Dercum Mountain by herself and never attempted to help her.  He just left her and went with the rest of the class down the mountain.  I was pretty pissed as I paid alot of money for the school.   2 day, I decided I was going to try to teach her the basics.  She was a trooper and tried to keep on learning even though her butt was really sore.  On the third day, we decided to go to the school front desk and explained what happened on the first day.  y spoke to the instructor and they gave us a voucher for a private lesson.    new instructor was a lifesaver and all in all, the ski school experience started off bad but they made up for it and resolved it by giving my wife  a private lesson (which was valued at $300.00).  Like I said, the new instructor was really nice, patient and did his job perfectly.  Kudos to him (wished I remembered his name).   That was really the only bad experience at Keystone.    Of course I didn't have the chance to ride the whole mountain since I was on good behavior and stayed with my wife most of the time.  But the mountain has lots of varied terrain that I hope to explore next time I visit Keystone.  I am going to give the Windows, the back side bowls  a try next time.  It looked pretty fun.  base (River Run) village area is a nice play to explore and eat at (expensive food). Mardis Gras was fun but I hear from the locals that Keystone is moving towards a complete family friendly Mardis Gras in the future. by the way, get the $3.00 Irish coffee at the coffee shop in River Run!!  tasty stuff!!   All staff were friendly and helpful at the  except for the first instructor we got.  Keystone has some great deals on the internet so be patient and wait till the deals come up.  We got a condo for $99.00 per night and lift tickets were $62.00 per day per person (the lift tickets get cheaper if you book lodging and lift tickets together).  Also night school was free for us (another great value),   I really chose Keystone because of the great deals and night skiing/snowboarding.   night boarding was awesome as I was able to get away and ride solo.   night views from top of Dercum is gorgeous!    All in all, I will visit Keystone again and will definitely explore the whole mountain.   

re is one more thang though that I have to talk about.  I used to ski in my teenager years and I love skiing as I think its fun and anything to do to be out in the slopes is all good with me.  Now, for the past 15 years I have been snowboarding.  I have ski'd and boarded at BC Whistler, Mammoth, all of the Lake Tahoe Resorts, Kirkwood, Socal s, Canyons UT, backcountry and so on I have been around the block.  I have never never ever have come across any skier vs. snowboarder BS but I guess there is a first for everything.  So here we are at Keystone and I have never experienced so much BS and boarder hating like I did at Keystone.  I have never gave any skiers any type of hate and actually enjoy my time with skiers/boarders.  We are all there to have fun and as long as we respect others (in the real world too), there shouldn't be any problems.  But no, those yuppie a$$ and dorky skiers (not all of them like I said I don't hate on anyone) who gave me and my wife crap because we are snowboarders need to be driven off the cliff.  se yuppies were so rude and disrespectful, I seriously was about to lose it and grab this one guy off the chairlift and slice his neck off with my snowboard edge.  But I kept my cool and wasn't going to let any dumb skier ruin my time there.   One skier actually physically assaulted my wife by throwing something from his bag at her head (there was no provocation on our part as we were just sitting on the beginner run since I was teaching my wife), this skier was about to get a elbow lock/break grab from me as he got off the chairlift, but my wife told me to cool down which I did.  Again,  what is up with all of this skier vs. snowboarder hate especially by the skiers.at Keystone.  I know I know, sometimes the jibbing is done in all innocent and goodfun (which I am game for) but once it gets to the point where they are trying to physically get at you, then its a different story.   Again   all you haters get off the bandwagon or go play on I 70.  That's my review and piece and again, Keystone is definetely recommended!!",J
6123,2009-04-08,Michigan,Schuss Mountain,5,"Schuss Mountain Resorts recent renovations have created a wonderful environment for family vacations. Unlike most s that center around a single village, Shanty has three villages, two ski mountains and a killer view from its Lakeview Restaurant. I can't wait to return next summer to experience the golf courses I heard so much about... !!!",Ryan Pringnitz
6127,2009-04-09,Utah,Snowbasin,5,I have had the opportunity to visit a number of s in Colorado and Utah and I must admit I was really surprised at Snowbasin. It was the second time that I have been to the  (admittedly the first time was 10 plus years ago) but I was amazed at how much the  has changed. Obviously all of the upgrades were due to the Salt Lake City winter Olympics.  result though is a great intermediate / advanced  with a great variety of runs that any style of snowboarder or skier would enjoy.  thing that amazed me the most (having been to some of the supposed more exclusive s) was the on mountain dining facilities and the on mountain food. It felt more reminiscent of dinning in a restaurant than the crowded on mountain facilities that are experienced at most of the other s that I have been to. Along with on mountain food the price is significantly more reasonable priced than the other s. Overall coupled with the excellent sugar like powder that was experienced the whole day was a pleasant surprise which resulted in an awesome day had by us all.,Simon
6128,2009-04-09,Colorado,Breckenridge,5,"This is a fabulous . there is plenty to experience, and a lot of challenging runs. they recently opened up a new bowl off of chair 6 which is my favorite, when there is fresh powder.  terrain park on peak 8 is ominous and exciting, and they have a superpipe, not for the faint of heart. 
 town of breckenridge is also super cool  its an old mining town that has its own charm with lots of great bars and places to eat. re is a 20 something crowd around town with a significant portion who's primary goals are to be ski bums, which makes it a lot more lively than many other ski towns I have visited. It's also not nearly as expensive to visit as Vail, Aspen or Big Sky.
It can be super cold up there because its at ~10,000 but the snow makes it worth it. and there's plenty of hottubs to sneak into after a hard day's work.",Simon
6129,2009-04-09,Colorado,Beaver Creek,4,Check out the Rose Bowl for some steep and deep runs. We were there December and March and found Rip Saw lived up to it's name! Larkspur Bowl was nice too but not quite as steep. BC is very classy and certainly pampers you without the Vail hype. It's too far for day trippers so the crowd isn't too bad even during peak times. Gotta love this place and be sure to hit the leather sofas upstairs at the bar at the Saddle. Suishi ain't bad either! A definate return trip is in order for the Galveston gang. Hit the Coyote cafe afterwards!,Simon
6131,2015-02-08,Colorado,Vail,5,Hands down the best ski  I have been to. Something for everyone and never gets boring. Views are unbelievable.,Thomas
6133,2009-04-11,Massachusetts,Berkshire East,3,"People (""skiers"") who like being pampered and ""seen"", probably, won't enjoy themselves. Skiers who love skiing top to bottom, who only take bathroom breaks, will love this place. at Berkshire East, our lunch is a Power Bar or Cliff Bar on the lift.",gma
6134,2009-04-11,Massachusetts,Ski Butternut,3,"Ski Butternut is the best  between CT and MA if you are not going to Vermont. It is accessible from both states, has a great terrain park (must purchase a pass for this), family , huge lodge if you are not skiing, good food (but pricey as usual for ski s), kept up well. One down point is that it does not have night skiing and closes at 4:00 daily. We usually only get to ski 4 hours by the time we get there, rent equipment, and get on the slopes. Good news is we are home early. Overall   a terrific . Prices are good, too. y have discount prices on 3 packs and season passes are very reasonable compared to any other  around. I'll travel further to get there to save the extra dollars. ",gma
6137,2009-04-12,Minnesota,Lutsen Mountains,5,"If you live in the midwest, you know that the weather has been less than conducive for skiing...but it's also spring.   recent ice storm left most areas stranded, and that would normally translate into certain doom for ski runs.  But not at Lutsen.  While Spirit Mountain just to the north plans to close this weekend, Lutsen is in great shape.

Yeah, be wary, because the snow is fast...it is, by and by, ice.  But it's good ice, I guess.  It's groomed well, but still little pellets of ice.  It's also groomed enough that it's deep enough to make turns...which is weird, because it's *ice*.  You can still slash some great turns, go fast, and have plenty of fun.  re's no bare spots, but there are very small spots of pure ice that you have to be wary.  But that's ok.  Because the best part, is...

...Lutsen still has plenty of base.  You'll be able to ski Lutsen, even after a big warm up, for a while.  Again, there's no bare spots, plenty of snow, and great grooming.  You don't have to worry about them closing any time soon.   snow is plentiful and in great shape for spring skiing, once it warms up.  re's some great turns that can be had coming soon.

Mystery Chair was still down today, but Lutsen is hoping to have it up by the weekend.  So if you're wondering why they are charging full price for a ticket, but only having 55 of the 90 runs open, it's probably because Mystery being out of commission is taking away a lot of the runs (all backcountry and glade runs are closed, because what snow there is is just unsafe to ski, hence the rest of the runs being closed).  But Upper and Lower Bull, Koo Koo, and Bridge runs are phenomenal right now.

Don't let the first day of spring make you think your ski season is done...because it's not.  Get out there and enjoy some great late season turns.",flatlander13
6139,2009-04-13,Massachusetts,Bousquet,3," time i spent at skiing here was the greatest ever, their instructors were so kind and frienndly the peopel were so freindly and the terrain and skiing was awesome, i would deff go there any time",gma
